,Name,sio2,tio2,al2o3,feo,fe2o3,mno,mgo,cao,na2o,k2o,p2o5,h2o,P,T,viscosity,Sc,ref,Name_publi,Date Update,System,LineNumber,Compo_interest,Sciglass
104,staffmnkmcph_60.3_0_13.1_0_0_0_8.2_10.4_3.3_1_0_3.6,60.28,0.01,13.05,0.02,0.0,0.02,8.24,10.44,3.29,1.03,0.0,3.63,0.2,976.0,9.0,,Liebske et al. 2003,0,,,105,,False
105,staffmnkmcph_60.3_0_13.1_0_0_0_8.2_10.4_3.3_1_0_3.6,60.28,0.01,13.05,0.02,0.0,0.02,8.24,10.44,3.29,1.03,0.0,3.63,0.2,985.0,8.74,,Liebske et al. 2003,0,,,106,,False
106,staffmnkmcph_60.3_0_13.1_0_0_0_8.2_10.4_3.3_1_0_3.6,60.28,0.01,13.05,0.02,0.0,0.02,8.24,10.44,3.29,1.03,0.0,3.63,0.2,996.0,8.54,,Liebske et al. 2003,0,,,107,,False
107,staffmnkmcph_60.3_0_13.1_0_0_0_8.2_10.4_3.3_1_0_3.6,60.28,0.01,13.05,0.02,0.0,0.02,8.24,10.44,3.29,1.03,0.0,3.63,0.2,1013.0,8.13,,Liebske et al. 2003,0,,,108,,False
108,staffmnkmcph_60.3_0_13.1_0_0_0_8.2_10.4_3.3_1_0_3.6,60.28,0.01,13.05,0.02,0.0,0.02,8.24,10.44,3.29,1.03,0.0,3.63,0.3,908.0,11.03,,Liebske et al. 2003,0,,,109,,False
109,staffmnkmcph_60.3_0_13.1_0_0_0_8.2_10.4_3.3_1_0_3.6,60.28,0.01,13.05,0.02,0.0,0.02,8.24,10.44,3.29,1.03,0.0,3.63,0.3,918.0,10.65,,Liebske et al. 2003,0,,,110,,False
110,staffmnkmcph_60.3_0_13.1_0_0_0_8.2_10.4_3.3_1_0_3.6,60.28,0.01,13.05,0.02,0.0,0.02,8.24,10.44,3.29,1.03,0.0,3.63,0.3,938.0,10.07,,Liebske et al. 2003,0,,,111,,False
111,staffmnkmcph_60.3_0_13.1_0_0_0_8.2_10.4_3.3_1_0_3.6,60.28,0.01,13.05,0.02,0.0,0.02,8.24,10.44,3.29,1.03,0.0,3.63,0.3,948.0,9.81,,Liebske et al. 2003,0,,,112,,False
112,staffmnkmcph_60.3_0_13.1_0_0_0_8.2_10.4_3.3_1_0_3.6,60.28,0.01,13.05,0.02,0.0,0.02,8.24,10.44,3.29,1.03,0.0,3.63,0.3,948.0,9.78,,Liebske et al. 2003,0,,,113,,False
113,staffmnkmcph_60.3_0_13.1_0_0_0_8.2_10.4_3.3_1_0_3.6,60.28,0.01,13.05,0.02,0.0,0.02,8.24,10.44,3.29,1.03,0.0,3.63,0.3,957.0,9.57,,Liebske et al. 2003,0,,,114,,False
114,staffmnkmcph_60.3_0_13.1_0_0_0_8.2_10.4_3.3_1_0_3.6,60.28,0.01,13.05,0.02,0.0,0.02,8.24,10.44,3.29,1.03,0.0,3.63,0.3,977.0,9.04,,Liebske et al. 2003,0,,,115,,False
115,staffmnkmcph_60.3_0_13.1_0_0_0_8.2_10.4_3.3_1_0_3.6,60.28,0.01,13.05,0.02,0.0,0.02,8.24,10.44,3.29,1.03,0.0,3.63,0.3,987.0,8.77,,Liebske et al. 2003,0,,,116,,False
116,staffmnkmcph_58.5_0_12.7_0_0_0_8_10.1_3.2_1_0_6.5,58.47,0.01,12.66,0.02,0.0,0.02,7.99,10.13,3.19,1.0,0.0,6.51,0.1,840.0,10.8,,Liebske et al. 2003,0,,,117,,False
117,staffmnkmcph_58.5_0_12.7_0_0_0_8_10.1_3.2_1_0_6.5,58.47,0.01,12.66,0.02,0.0,0.02,7.99,10.13,3.19,1.0,0.0,6.51,0.1,849.0,10.52,,Liebske et al. 2003,0,,,118,,False
118,staffmnkmcph_58.5_0_12.7_0_0_0_8_10.1_3.2_1_0_6.5,58.47,0.01,12.66,0.02,0.0,0.02,7.99,10.13,3.19,1.0,0.0,6.51,0.1,851.0,10.43,,Liebske et al. 2003,0,,,119,,False
119,staffmnkmcph_58.5_0_12.7_0_0_0_8_10.1_3.2_1_0_6.5,58.47,0.01,12.66,0.02,0.0,0.02,7.99,10.13,3.19,1.0,0.0,6.51,0.1,859.0,10.2,,Liebske et al. 2003,0,,,120,,False
120,staffmnkmcph_58.5_0_12.7_0_0_0_8_10.1_3.2_1_0_6.5,58.47,0.01,12.66,0.02,0.0,0.02,7.99,10.13,3.19,1.0,0.0,6.51,0.1,870.0,9.85,,Liebske et al. 2003,0,,,121,,False
121,staffmnkmcph_58.5_0_12.7_0_0_0_8_10.1_3.2_1_0_6.5,58.47,0.01,12.66,0.02,0.0,0.02,7.99,10.13,3.19,1.0,0.0,6.51,0.1,879.0,9.57,,Liebske et al. 2003,0,,,122,,False
122,staffmnkmcph_58.5_0_12.7_0_0_0_8_10.1_3.2_1_0_6.5,58.47,0.01,12.66,0.02,0.0,0.02,7.99,10.13,3.19,1.0,0.0,6.51,0.1,889.0,9.32,,Liebske et al. 2003,0,,,123,,False
123,staffmnkmcph_58.5_0_12.7_0_0_0_8_10.1_3.2_1_0_6.5,58.47,0.01,12.66,0.02,0.0,0.02,7.99,10.13,3.19,1.0,0.0,6.51,0.3,835.0,11.14,,Liebske et al. 2003,0,,,124,,False
124,staffmnkmcph_58.5_0_12.7_0_0_0_8_10.1_3.2_1_0_6.5,58.47,0.01,12.66,0.02,0.0,0.02,7.99,10.13,3.19,1.0,0.0,6.51,0.3,835.0,11.33,,Liebske et al. 2003,0,,,125,,False
125,staffmnkmcph_58.5_0_12.7_0_0_0_8_10.1_3.2_1_0_6.5,58.47,0.01,12.66,0.02,0.0,0.02,7.99,10.13,3.19,1.0,0.0,6.51,0.3,844.0,10.8,,Liebske et al. 2003,0,,,126,,False
126,staffmnkmcph_58.5_0_12.7_0_0_0_8_10.1_3.2_1_0_6.5,58.47,0.01,12.66,0.02,0.0,0.02,7.99,10.13,3.19,1.0,0.0,6.51,0.3,853.0,10.51,,Liebske et al. 2003,0,,,127,,False
127,staffmnkmcph_58.5_0_12.7_0_0_0_8_10.1_3.2_1_0_6.5,58.47,0.01,12.66,0.02,0.0,0.02,7.99,10.13,3.19,1.0,0.0,6.51,0.3,863.0,10.17,,Liebske et al. 2003,0,,,128,,False
128,staffmnkmcph_58.5_0_12.7_0_0_0_8_10.1_3.2_1_0_6.5,58.47,0.01,12.66,0.02,0.0,0.02,7.99,10.13,3.19,1.0,0.0,6.51,0.3,864.0,10.15,,Liebske et al. 2003,0,,,129,,False
129,staffmnkmcph_58.5_0_12.7_0_0_0_8_10.1_3.2_1_0_6.5,58.47,0.01,12.66,0.02,0.0,0.02,7.99,10.13,3.19,1.0,0.0,6.51,0.3,873.0,9.86,,Liebske et al. 2003,0,,,130,,False
130,staffmnkmcph_58.5_0_12.7_0_0_0_8_10.1_3.2_1_0_6.5,58.47,0.01,12.66,0.02,0.0,0.02,7.99,10.13,3.19,1.0,0.0,6.51,0.3,883.0,9.56,,Liebske et al. 2003,0,,,131,,False
131,staffmnkmcph_58.5_0_12.7_0_0_0_8_10.1_3.2_1_0_6.5,58.47,0.01,12.66,0.02,0.0,0.02,7.99,10.13,3.19,1.0,0.0,6.51,0.3,893.0,9.27,,Liebske et al. 2003,0,,,132,,False
132,staffmnkmcph_40.4_0_2_6.3_0_0_47.9_3.3_0_0_0_0,40.38,0.0,2.04,6.3,0.0,0.0,47.93,3.34,0.0,0.0,0.0,0.0,2.8,2053.0,-1.25,,Liebske et al. 2005,0,,,133,peridotite,False
133,staffmnkmcph_40.4_0_2_6.3_0_0_47.9_3.3_0_0_0_0,40.38,0.0,2.04,6.3,0.0,0.0,47.93,3.34,0.0,0.0,0.0,0.0,4.7,2073.0,-1.08,,Liebske et al. 2005,0,,,134,peridotite,False
134,staffmnkmcph_40.4_0_2_6.3_0_0_47.9_3.3_0_0_0_0,40.38,0.0,2.04,6.3,0.0,0.0,47.93,3.34,0.0,0.0,0.0,0.0,7.3,2223.0,-1.03,,Liebske et al. 2005,0,,,135,peridotite,False
135,staffmnkmcph_40.4_0_2_6.3_0_0_47.9_3.3_0_0_0_0,40.38,0.0,2.04,6.3,0.0,0.0,47.93,3.34,0.0,0.0,0.0,0.0,3.8,2093.0,-1.3,,Liebske et al. 2005,0,,,136,peridotite,False
136,staffmnkmcph_40.4_0_2_6.3_0_0_47.9_3.3_0_0_0_0,40.38,0.0,2.04,6.3,0.0,0.0,47.93,3.34,0.0,0.0,0.0,0.0,4.2,2283.0,-1.62,,Liebske et al. 2005,0,,,137,peridotite,False
137,staffmnkmcph_40.4_0_2_6.3_0_0_47.9_3.3_0_0_0_0,40.38,0.0,2.04,6.3,0.0,0.0,47.93,3.34,0.0,0.0,0.0,0.0,4.2,2173.0,-1.52,,Liebske et al. 2005,0,,,138,peridotite,False
138,staffmnkmcph_40.4_0_2_6.3_0_0_47.9_3.3_0_0_0_0,40.38,0.0,2.04,6.3,0.0,0.0,47.93,3.34,0.0,0.0,0.0,0.0,2.8,2043.0,-1.02,,Liebske et al. 2005,0,,,139,peridotite,False
139,staffmnkmcph_40.4_0_2_6.3_0_0_47.9_3.3_0_0_0_0,40.38,0.0,2.04,6.3,0.0,0.0,47.93,3.34,0.0,0.0,0.0,0.0,2.8,2223.0,-1.66,,Liebske et al. 2005,0,,,140,peridotite,False
140,staffmnkmcph_40.4_0_2_6.3_0_0_47.9_3.3_0_0_0_0,40.38,0.0,2.04,6.3,0.0,0.0,47.93,3.34,0.0,0.0,0.0,0.0,6.4,2143.0,-0.9,,Liebske et al. 2005,0,,,141,peridotite,False
141,staffmnkmcph_40.4_0_2_6.3_0_0_47.9_3.3_0_0_0_0,40.38,0.0,2.04,6.3,0.0,0.0,47.93,3.34,0.0,0.0,0.0,0.0,5.0,2123.0,-1.03,,Liebske et al. 2005,0,,,142,peridotite,False
142,staffmnkmcph_40.4_0_2_6.3_0_0_47.9_3.3_0_0_0_0,40.38,0.0,2.04,6.3,0.0,0.0,47.93,3.34,0.0,0.0,0.0,0.0,6.4,2293.0,-1.21,,Liebske et al. 2005,0,,,143,peridotite,False
143,staffmnkmcph_40.4_0_2_6.3_0_0_47.9_3.3_0_0_0_0,40.38,0.0,2.04,6.3,0.0,0.0,47.93,3.34,0.0,0.0,0.0,0.0,11.1,2173.0,-1.32,,Liebske et al. 2005,0,,,144,peridotite,False
144,staffmnkmcph_40.4_0_2_6.3_0_0_47.9_3.3_0_0_0_0,40.38,0.0,2.04,6.3,0.0,0.0,47.93,3.34,0.0,0.0,0.0,0.0,11.1,2373.0,-1.7,,Liebske et al. 2005,0,,,145,peridotite,False
145,staffmnkmcph_40.4_0_2_6.3_0_0_47.9_3.3_0_0_0_0,40.38,0.0,2.04,6.3,0.0,0.0,47.93,3.34,0.0,0.0,0.0,0.0,9.8,2373.0,-1.29,,Liebske et al. 2005,0,,,146,peridotite,False
146,staffmnkmcph_40.4_0_2_6.3_0_0_47.9_3.3_0_0_0_0,40.38,0.0,2.04,6.3,0.0,0.0,47.93,3.34,0.0,0.0,0.0,0.0,9.8,2403.0,-1.52,,Liebske et al. 2005,0,,,147,peridotite,False
147,staffmnkmcph_40.4_0_2_6.3_0_0_47.9_3.3_0_0_0_0,40.38,0.0,2.04,6.3,0.0,0.0,47.93,3.34,0.0,0.0,0.0,0.0,8.1,2443.0,-1.39,,Liebske et al. 2005,0,,,148,peridotite,False
148,staffmnkmcph_40.4_0_2_6.3_0_0_47.9_3.3_0_0_0_0,40.38,0.0,2.04,6.3,0.0,0.0,47.93,3.34,0.0,0.0,0.0,0.0,8.1,2523.0,-1.66,,Liebske et al. 2005,0,,,149,peridotite,False
149,staffmnkmcph_40.4_0_2_6.3_0_0_47.9_3.3_0_0_0_0,40.38,0.0,2.04,6.3,0.0,0.0,47.93,3.34,0.0,0.0,0.0,0.0,2.3,2123.0,-1.15,,Liebske et al. 2005,0,,,150,peridotite,False
150,staffmnkmcph_40.4_0_2_6.3_0_0_47.9_3.3_0_0_0_0,40.38,0.0,2.04,6.3,0.0,0.0,47.93,3.34,0.0,0.0,0.0,0.0,2.3,2283.0,-1.68,,Liebske et al. 2005,0,,,151,peridotite,False
151,staffmnkmcph_40.4_0_2_6.3_0_0_47.9_3.3_0_0_0_0,40.38,0.0,2.04,6.3,0.0,0.0,47.93,3.34,0.0,0.0,0.0,0.0,13.0,2253.0,-1.49,,Liebske et al. 2005,0,,,152,peridotite,False
152,staffmnkmcph_40.4_0_2_6.3_0_0_47.9_3.3_0_0_0_0,40.38,0.0,2.04,6.3,0.0,0.0,47.93,3.34,0.0,0.0,0.0,0.0,13.0,2283.0,-1.72,,Liebske et al. 2005,0,,,153,peridotite,False
153,staffmnkmcph_50_0_0_0_0_0_25_25_0_0_0_0,50.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,3.5,2000.0,-0.51,,Reid et al. 2003,S328,,,154,,False
154,staffmnkmcph_50_0_0_0_0_0_25_25_0_0_0_0,50.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,7.0,2200.0,-0.82,,Reid et al. 2003,S347,,,155,,False
155,staffmnkmcph_50_0_0_0_0_0_25_25_0_0_0_0,50.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,7.0,2200.0,-0.8,,Reid et al. 2003,S347,,,156,,False
156,staffmnkmcph_50_0_0_0_0_0_25_25_0_0_0_0,50.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,8.0,2200.0,-0.29,,Reid et al. 2003,S352,,,157,,False
157,staffmnkmcph_50_0_0_0_0_0_25_25_0_0_0_0,50.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,8.4,2270.0,-0.3,,Reid et al. 2003,S358,,,158,,False
158,staffmnkmcph_50_0_0_0_0_0_25_25_0_0_0_0,50.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,9.5,2370.0,-1.1,,Reid et al. 2003,S653,,,159,,False
159,staffmnkmcph_50_0_0_0_0_0_25_25_0_0_0_0,50.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,13.1,2470.0,-1.55,,Reid et al. 2003,S657,,,160,,False
160,staffmnkmcph_74.7_0_13.3_0_0_0_0_0_12_0_0_0,74.69,0.0,13.29,0.0,0.0,0.0,0.0,0.0,12.02,0.0,0.0,0.0,3.3,1873.0,1.16,,Suzuki et al. 2002,S182,,,161,,False
161,staffmnkmcph_74.7_0_13.3_0_0_0_0_0_12_0_0_0,74.69,0.0,13.29,0.0,0.0,0.0,0.0,0.0,12.02,0.0,0.0,0.0,4.6,1873.0,1.0,,Suzuki et al. 2002,S171,,,162,,False
162,staffmnkmcph_74.7_0_13.3_0_0_0_0_0_12_0_0_0,74.69,0.0,13.29,0.0,0.0,0.0,0.0,0.0,12.02,0.0,0.0,0.0,2.6,1973.0,0.76,,Suzuki et al. 2002,S224,,,163,,False
163,staffmnkmcph_74.7_0_13.3_0_0_0_0_0_12_0_0_0,74.69,0.0,13.29,0.0,0.0,0.0,0.0,0.0,12.02,0.0,0.0,0.0,4.2,1973.0,0.63,,Suzuki et al. 2002,S186,,,164,,False
164,staffmnkmcph_74.7_0_13.3_0_0_0_0_0_12_0_0_0,74.69,0.0,13.29,0.0,0.0,0.0,0.0,0.0,12.02,0.0,0.0,0.0,5.1,1973.0,0.49,,Suzuki et al. 2002,S232,,,165,,False
165,staffmnkmcph_74.7_0_13.3_0_0_0_0_0_12_0_0_0,74.69,0.0,13.29,0.0,0.0,0.0,0.0,0.0,12.02,0.0,0.0,0.0,5.2,1973.0,0.42,,Suzuki et al. 2002,S227,,,166,,False
166,staffmnkmcph_74.7_0_13.3_0_0_0_0_0_12_0_0_0,74.69,0.0,13.29,0.0,0.0,0.0,0.0,0.0,12.02,0.0,0.0,0.0,5.3,1973.0,0.34,,Suzuki et al. 2002,S229,,,167,,False
167,staffmnkmcph_74.7_0_13.3_0_0_0_0_0_12_0_0_0,74.69,0.0,13.29,0.0,0.0,0.0,0.0,0.0,12.02,0.0,0.0,0.0,1.6,1843.0,1.18,,Suzuki et al. 2011,P033,,,168,,False
168,staffmnkmcph_74.7_0_13.3_0_0_0_0_0_12_0_0_0,74.69,0.0,13.29,0.0,0.0,0.0,0.0,0.0,12.02,0.0,0.0,0.0,2.1,1913.0,0.67,,Suzuki et al. 2011,P031,,,169,,False
169,staffmnkmcph_74.7_0_13.3_0_0_0_0_0_12_0_0_0,74.69,0.0,13.29,0.0,0.0,0.0,0.0,0.0,12.02,0.0,0.0,0.0,2.2,1623.0,2.38,,Suzuki et al. 2011,P040-1,,,170,,False
170,staffmnkmcph_74.7_0_13.3_0_0_0_0_0_12_0_0_0,74.69,0.0,13.29,0.0,0.0,0.0,0.0,0.0,12.02,0.0,0.0,0.0,2.3,1723.0,2.05,,Suzuki et al. 2011,P024,,,171,,False
171,staffmnkmcph_74.7_0_13.3_0_0_0_0_0_12_0_0_0,74.69,0.0,13.29,0.0,0.0,0.0,0.0,0.0,12.02,0.0,0.0,0.0,2.4,1723.0,1.92,,Suzuki et al. 2011,P040-2,,,172,,False
172,staffmnkmcph_74.7_0_13.3_0_0_0_0_0_12_0_0_0,74.69,0.0,13.29,0.0,0.0,0.0,0.0,0.0,12.02,0.0,0.0,0.0,2.8,1813.0,1.42,,Suzuki et al. 2011,P025,,,173,,False
173,staffmnkmcph_74.7_0_13.3_0_0_0_0_0_12_0_0_0,74.69,0.0,13.29,0.0,0.0,0.0,0.0,0.0,12.02,0.0,0.0,0.0,2.9,1923.0,0.63,,Suzuki et al. 2011,P028,,,174,,False
174,staffmnkmcph_74.7_0_13.3_0_0_0_0_0_12_0_0_0,74.69,0.0,13.29,0.0,0.0,0.0,0.0,0.0,12.02,0.0,0.0,0.0,2.9,2103.0,-0.05,,Suzuki et al. 2011,P032,,,175,,False
175,staffmnkmcph_74.7_0_13.3_0_0_0_0_0_12_0_0_0,74.69,0.0,13.29,0.0,0.0,0.0,0.0,0.0,12.02,0.0,0.0,0.0,3.4,1873.0,1.01,,Suzuki et al. 2011,P011,,,176,,False
176,staffmnkmcph_74.7_0_13.3_0_0_0_0_0_12_0_0_0,74.69,0.0,13.29,0.0,0.0,0.0,0.0,0.0,12.02,0.0,0.0,0.0,5.4,2153.0,0.0,,Suzuki et al. 2011,P027,,,177,,False
177,staffmnkmcph_74.7_0_13.3_0_0_0_0_0_12_0_0_0,74.69,0.0,13.29,0.0,0.0,0.0,0.0,0.0,12.02,0.0,0.0,0.0,5.5,2123.0,0.1,,Suzuki et al. 2011,P039,,,178,,False
178,staffmnkmcph_50_0_0_0_0_0_25_25_0_0_0_0,50.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.5,1823.0,-0.45,,Taniguchi 1992,0,,,179,,False
179,staffmnkmcph_50_0_0_0_0_0_25_25_0_0_0_0,50.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.5,1923.0,-0.64,,Taniguchi 1992,0,,,180,,False
180,staffmnkmcph_50_0_0_0_0_0_25_25_0_0_0_0,50.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,1.0,1923.0,-0.66,,Taniguchi 1992,0,,,181,,False
181,staffmnkmcph_50_0_0_0_0_0_25_25_0_0_0_0,50.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,1.5,1923.0,-0.56,,Taniguchi 1992,0,,,182,,False
182,staffmnkmcph_50_0_0_0_0_0_25_25_0_0_0_0,50.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,0.5,2073.0,-0.94,,Taniguchi 1992,0,,,183,,False
183,staffmnkmcph_50_0_0_0_0_0_25_25_0_0_0_0,50.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,1.0,2073.0,-0.95,,Taniguchi 1992,0,,,184,,False
184,staffmnkmcph_50_0_0_0_0_0_25_25_0_0_0_0,50.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,1.5,2073.0,-0.81,,Taniguchi 1992,0,,,185,,False
185,staffmnkmcph_50_0_0_0_0_0_25_25_0_0_0_0,50.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.0,0.0,2.0,2073.0,-0.77,,Taniguchi 1992,0,,,186,,False
186,staffmnkmcph_50.5_0_7.5_0_0_0_17.4_24.7_0_0_0_0,50.48,0.0,7.48,0.0,0.0,0.0,17.37,24.67,0.0,0.0,0.0,0.0,0.5,1673.0,0.41,,Taniguchi 1992,0,,,187,,False
187,staffmnkmcph_50.5_0_7.5_0_0_0_17.4_24.7_0_0_0_0,50.48,0.0,7.48,0.0,0.0,0.0,17.37,24.67,0.0,0.0,0.0,0.0,1.0,1673.0,0.54,,Taniguchi 1992,0,,,188,,False
188,staffmnkmcph_50.5_0_7.5_0_0_0_17.4_24.7_0_0_0_0,50.48,0.0,7.48,0.0,0.0,0.0,17.37,24.67,0.0,0.0,0.0,0.0,1.0,1773.0,-0.05,,Taniguchi 1992,0,,,189,,False
189,staffmnkmcph_50.5_0_7.5_0_0_0_17.4_24.7_0_0_0_0,50.48,0.0,7.48,0.0,0.0,0.0,17.37,24.67,0.0,0.0,0.0,0.0,1.5,1773.0,0.02,,Taniguchi 1992,0,,,190,,False
190,staffmnkmcph_50.5_0_7.5_0_0_0_17.4_24.7_0_0_0_0,50.48,0.0,7.48,0.0,0.0,0.0,17.37,24.67,0.0,0.0,0.0,0.0,1.0,1923.0,-0.45,,Taniguchi 1992,0,,,191,,False
191,staffmnkmcph_50.5_0_7.5_0_0_0_17.4_24.7_0_0_0_0,50.48,0.0,7.48,0.0,0.0,0.0,17.37,24.67,0.0,0.0,0.0,0.0,1.5,1923.0,-0.36,,Taniguchi 1992,0,,,192,,False
192,staffmnkmcph_50.5_0_7.5_0_0_0_17.4_24.7_0_0_0_0,50.48,0.0,7.48,0.0,0.0,0.0,17.37,24.67,0.0,0.0,0.0,0.0,2.0,1923.0,-0.28,,Taniguchi 1992,0,,,193,,False
193,staffmnkmcph_51.6_0_24.5_0_0_0_0_23.9_0_0_0_0,51.57,0.0,24.53,0.0,0.0,0.0,0.0,23.9,0.0,0.0,0.0,0.0,0.5,1923.0,0.22,,Taniguchi 1992,0,,,194,,False
194,staffmnkmcph_51.6_0_24.5_0_0_0_0_23.9_0_0_0_0,51.57,0.0,24.53,0.0,0.0,0.0,0.0,23.9,0.0,0.0,0.0,0.0,0.8,1923.0,0.25,,Taniguchi 1992,0,,,195,,False
195,staffmnkmcph_51.6_0_24.5_0_0_0_0_23.9_0_0_0_0,51.57,0.0,24.53,0.0,0.0,0.0,0.0,23.9,0.0,0.0,0.0,0.0,1.0,1923.0,0.2,,Taniguchi 1992,0,,,196,,False
196,staffmnkmcph_51.6_0_24.5_0_0_0_0_23.9_0_0_0_0,51.57,0.0,24.53,0.0,0.0,0.0,0.0,23.9,0.0,0.0,0.0,0.0,0.5,2073.0,-0.11,,Taniguchi 1992,0,,,197,,False
197,staffmnkmcph_51.6_0_24.5_0_0_0_0_23.9_0_0_0_0,51.57,0.0,24.53,0.0,0.0,0.0,0.0,23.9,0.0,0.0,0.0,0.0,1.0,2073.0,-0.33,,Taniguchi 1992,0,,,198,,False
198,staffmnkmcph_51.6_0_24.5_0_0_0_0_23.9_0_0_0_0,51.57,0.0,24.53,0.0,0.0,0.0,0.0,23.9,0.0,0.0,0.0,0.0,1.5,2073.0,-0.46,,Taniguchi 1992,0,,,199,,False
199,staffmnkmcph_51.6_0_24.5_0_0_0_0_23.9_0_0_0_0,51.57,0.0,24.53,0.0,0.0,0.0,0.0,23.9,0.0,0.0,0.0,0.0,2.0,2073.0,-0.23,,Taniguchi 1992,0,,,200,,False
200,staffmnkmcph_74.9_0_12.4_0_0_0_0_0.1_12.6_0_0_0,74.87,0.0,12.42,0.01,0.04,0.0,0.0,0.09,12.56,0.03,0.0,0.0,1.5,1673.0,3.03,,Brearley and Montana 1989,80-83-1,,,201,,False
201,staffmnkmcph_74.9_0_12.4_0_0_0_0_0.1_12.6_0_0_0,74.87,0.0,12.42,0.01,0.04,0.0,0.0,0.09,12.56,0.03,0.0,0.0,1.5,1673.0,3.04,,Brearley and Montana 1989,80-83-2,,,202,,False
202,staffmnkmcph_74.9_0_12.4_0_0_0_0_0.1_12.6_0_0_0,74.87,0.0,12.42,0.01,0.04,0.0,0.0,0.09,12.56,0.03,0.0,0.0,1.5,1673.0,3.03,,Brearley and Montana 1989,242,,,203,,False
203,staffmnkmcph_74.9_0_12.4_0_0_0_0_0.1_12.6_0_0_0,74.87,0.0,12.42,0.01,0.04,0.0,0.0,0.09,12.56,0.03,0.0,0.0,2.0,1673.0,2.83,,Brearley and Montana 1989,85-87-1,,,204,,False
204,staffmnkmcph_74.9_0_12.4_0_0_0_0_0.1_12.6_0_0_0,74.87,0.0,12.42,0.01,0.04,0.0,0.0,0.09,12.56,0.03,0.0,0.0,2.0,1673.0,2.74,,Brearley and Montana 1989,85-87-2,,,205,,False
205,staffmnkmcph_74.9_0_12.4_0_0_0_0_0.1_12.6_0_0_0,74.87,0.0,12.42,0.01,0.04,0.0,0.0,0.09,12.56,0.03,0.0,0.0,2.5,1673.0,2.52,,Brearley and Montana 1989,88-92-1,,,206,,False
206,staffmnkmcph_74.9_0_12.4_0_0_0_0_0.1_12.6_0_0_0,74.87,0.0,12.42,0.01,0.04,0.0,0.0,0.09,12.56,0.03,0.0,0.0,2.5,1673.0,2.61,,Brearley and Montana 1989,88-92-2,,,207,,False
207,staffmnkmcph_74.9_0_12.4_0_0_0_0_0.1_12.6_0_0_0,74.87,0.0,12.42,0.01,0.04,0.0,0.0,0.09,12.56,0.03,0.0,0.0,1.5,1673.0,2.85,,Brearley and Montana 1989,97-98-1,,,208,,False
208,staffmnkmcph_74.9_0_12.4_0_0_0_0_0.1_12.6_0_0_0,74.87,0.0,12.42,0.01,0.04,0.0,0.0,0.09,12.56,0.03,0.0,0.0,1.5,1673.0,2.89,,Brearley and Montana 1989,97-98-2,,,209,,False
209,staffmnkmcph_74.9_0_12.4_0_0_0_0_0.1_12.6_0_0_0,74.87,0.0,12.42,0.01,0.04,0.0,0.0,0.09,12.56,0.03,0.0,0.0,2.0,1673.0,2.64,,Brearley and Montana 1989,95-100,,,210,,False
210,staffmnkmcph_74.9_0_12.4_0_0_0_0_0.1_12.6_0_0_0,74.87,0.0,12.42,0.01,0.04,0.0,0.0,0.09,12.56,0.03,0.0,0.0,2.0,1673.0,2.56,,Brearley and Montana 1989,95-105,,,211,,False
211,staffmnkmcph_74.9_0_12.4_0_0_0_0_0.1_12.6_0_0_0,74.87,0.0,12.42,0.01,0.04,0.0,0.0,0.09,12.56,0.03,0.0,0.0,2.5,1673.0,2.47,,Brearley and Montana 1989,93-94-1,,,212,,False
212,staffmnkmcph_74.9_0_12.4_0_0_0_0_0.1_12.6_0_0_0,74.87,0.0,12.42,0.01,0.04,0.0,0.0,0.09,12.56,0.03,0.0,0.0,2.5,1673.0,2.52,,Brearley and Montana 1989,93-94-2,,,213,,False
213,staffmnkmcph_49.8_0_12.6_0_0.1_0_0_25.4_12.3_0_0_0,49.77,0.0,12.57,0.01,0.06,0.0,0.0,25.38,12.25,0.0,0.0,0.0,1.0,1723.0,0.2,,Brearley and Montana 1989,123,,,214,,False
