,sio2,tio2,al2o3,feo,fe2o3,mno,na2o,k2o,mgo,cao,p2o5,h2o,T,viscosity,Author,Year
13788,0.0,0.0,0.0,0.0,0.0,0.0,14.71,0.0,23.82,16.32,45.15,0.0,791.0883544921875,6,Parsons A.J.,2015
13789,0.0,0.0,0.0,0.0,0.0,0.0,14.71,0.0,23.82,16.32,45.15,0.0,764.6277221679688,7,Parsons A.J.,2015
13790,0.0,0.0,0.0,0.0,0.0,0.0,14.71,0.0,23.82,16.32,45.15,0.0,742.2324584960937,8,Parsons A.J.,2015
13791,0.0,0.0,0.0,0.0,0.0,0.0,10.71,0.0,23.62,16.22,49.45,0.0,1250.4918579101563,0,Parsons A.J.,2015
13792,0.0,0.0,0.0,0.0,0.0,0.0,10.71,0.0,23.62,16.22,49.45,0.0,1108.5051635742188,1,Parsons A.J.,2015
13793,0.0,0.0,0.0,0.0,0.0,0.0,10.71,0.0,23.62,16.22,49.45,0.0,1011.2003540039062,2,Parsons A.J.,2015
13794,0.0,0.0,0.0,0.0,0.0,0.0,10.71,0.0,23.62,16.22,49.45,0.0,940.3534912109375,3,Parsons A.J.,2015
13795,0.0,0.0,0.0,0.0,0.0,0.0,10.71,0.0,23.62,16.22,49.45,0.0,886.4648803710937,4,Parsons A.J.,2015
13796,0.0,0.0,0.0,0.0,0.0,0.0,10.71,0.0,23.62,16.22,49.45,0.0,844.096533203125,5,Parsons A.J.,2015
13797,0.0,0.0,0.0,0.0,0.0,0.0,10.71,0.0,23.62,16.22,49.45,0.0,809.910986328125,6,Parsons A.J.,2015
13798,0.0,0.0,0.0,0.0,0.0,0.0,10.71,0.0,23.62,16.22,49.45,0.0,781.7464660644531,7,Parsons A.J.,2015
13799,0.0,0.0,0.0,0.0,0.0,0.0,10.71,0.0,23.62,16.22,49.45,0.0,758.140966796875,8,Parsons A.J.,2015
13800,0.0,0.0,0.0,0.0,0.0,0.0,5.6,0.0,24.0,16.4,54.0,0.0,1379.1529296875,0,Parsons A.J.,2015
13801,0.0,0.0,0.0,0.0,0.0,0.0,5.6,0.0,24.0,16.4,54.0,0.0,1175.6991333007813,1,Parsons A.J.,2015
13802,0.0,0.0,0.0,0.0,0.0,0.0,5.6,0.0,24.0,16.4,54.0,0.0,1048.721533203125,2,Parsons A.J.,2015
13803,0.0,0.0,0.0,0.0,0.0,0.0,5.6,0.0,24.0,16.4,54.0,0.0,961.9222778320312,3,Parsons A.J.,2015
13804,0.0,0.0,0.0,0.0,0.0,0.0,5.6,0.0,24.0,16.4,54.0,0.0,898.8364013671875,4,Parsons A.J.,2015
13805,0.0,0.0,0.0,0.0,0.0,0.0,5.6,0.0,24.0,16.4,54.0,0.0,850.9140991210937,5,Parsons A.J.,2015
13806,0.0,0.0,0.0,0.0,0.0,0.0,5.6,0.0,24.0,16.4,54.0,0.0,813.274755859375,6,Parsons A.J.,2015
13807,0.0,0.0,0.0,0.0,0.0,0.0,5.6,0.0,24.0,16.4,54.0,0.0,782.9293579101562,7,Parsons A.J.,2015
13808,0.0,0.0,0.0,0.0,4.6,0.0,16.3,0.0,23.5,16.3,39.3,0.0,825.4636596679687,6,Parsons A.J.,2015
13809,0.0,0.0,0.0,0.0,4.6,0.0,16.3,0.0,23.5,16.3,39.3,0.0,806.1105102539062,7,Parsons A.J.,2015
13810,0.0,0.0,0.0,0.0,4.6,0.0,16.3,0.0,23.5,16.3,39.3,0.0,787.6442016601562,8,Parsons A.J.,2015
13811,0.0,0.0,0.0,0.0,4.8,0.0,10.4,0.0,23.7,16.4,44.7,0.0,1100.4947875976563,1,Parsons A.J.,2015
13812,0.0,0.0,0.0,0.0,4.8,0.0,10.4,0.0,23.7,16.4,44.7,0.0,1018.2094482421875,2,Parsons A.J.,2015
13813,0.0,0.0,0.0,0.0,4.8,0.0,10.4,0.0,23.7,16.4,44.7,0.0,956.35849609375,3,Parsons A.J.,2015
13814,0.0,0.0,0.0,0.0,4.8,0.0,10.4,0.0,23.7,16.4,44.7,0.0,908.1708740234375,4,Parsons A.J.,2015
13815,0.0,0.0,0.0,0.0,4.8,0.0,10.4,0.0,23.7,16.4,44.7,0.0,869.5693725585937,5,Parsons A.J.,2015
13816,0.0,0.0,0.0,0.0,4.8,0.0,10.4,0.0,23.7,16.4,44.7,0.0,837.95224609375,6,Parsons A.J.,2015
13817,0.0,0.0,0.0,0.0,4.8,0.0,10.4,0.0,23.7,16.4,44.7,0.0,811.5812744140625,7,Parsons A.J.,2015
13818,0.0,0.0,0.0,0.0,4.8,0.0,10.4,0.0,23.7,16.4,44.7,0.0,789.2506469726562,8,Parsons A.J.,2015
13819,0.0,0.0,0.0,0.0,4.8,0.0,5.0,0.0,24.1,16.5,49.6,0.0,1306.144873046875,0,Parsons A.J.,2015
13820,0.0,0.0,0.0,0.0,4.8,0.0,5.0,0.0,24.1,16.5,49.6,0.0,1158.2740234375,1,Parsons A.J.,2015
13821,0.0,0.0,0.0,0.0,4.8,0.0,5.0,0.0,24.1,16.5,49.6,0.0,1058.1487182617188,2,Parsons A.J.,2015
13822,0.0,0.0,0.0,0.0,4.8,0.0,5.0,0.0,24.1,16.5,49.6,0.0,985.8586181640625,3,Parsons A.J.,2015
13823,0.0,0.0,0.0,0.0,4.8,0.0,5.0,0.0,24.1,16.5,49.6,0.0,931.2128662109375,4,Parsons A.J.,2015
13824,0.0,0.0,0.0,0.0,4.8,0.0,5.0,0.0,24.1,16.5,49.6,0.0,888.4542602539062,5,Parsons A.J.,2015
13825,0.0,0.0,0.0,0.0,4.8,0.0,5.0,0.0,24.1,16.5,49.6,0.0,854.0845092773437,6,Parsons A.J.,2015
13826,0.0,0.0,0.0,0.0,4.8,0.0,5.0,0.0,24.1,16.5,49.6,0.0,825.8553833007812,7,Parsons A.J.,2015
13827,0.0,0.0,0.0,0.0,4.8,0.0,5.0,0.0,24.1,16.5,49.6,0.0,802.2562622070312,8,Parsons A.J.,2015
13828,0.0,0.0,0.0,0.0,4.9,0.0,0.0,0.0,24.4,16.4,54.3,0.0,1243.9513305664063,1,Parsons A.J.,2015
13829,0.0,0.0,0.0,0.0,4.9,0.0,0.0,0.0,24.4,16.4,54.3,0.0,1119.944677734375,2,Parsons A.J.,2015
13830,0.0,0.0,0.0,0.0,4.9,0.0,0.0,0.0,24.4,16.4,54.3,0.0,1033.9133666992188,3,Parsons A.J.,2015
13831,0.0,0.0,0.0,0.0,4.9,0.0,0.0,0.0,24.4,16.4,54.3,0.0,970.72958984375,4,Parsons A.J.,2015
13832,0.0,0.0,0.0,0.0,4.9,0.0,0.0,0.0,24.4,16.4,54.3,0.0,922.3586791992187,5,Parsons A.J.,2015
13833,0.0,0.0,0.0,0.0,4.9,0.0,0.0,0.0,24.4,16.4,54.3,0.0,884.1380981445312,6,Parsons A.J.,2015
13834,0.0,0.0,0.0,0.0,4.9,0.0,0.0,0.0,24.4,16.4,54.3,0.0,853.1762451171875,7,Parsons A.J.,2015
13835,0.0,0.0,0.0,0.0,4.9,0.0,0.0,0.0,24.4,16.4,54.3,0.0,827.5846923828125,8,Parsons A.J.,2015
13836,47.2,0.0,13.1,0.0,0.0,0.0,0.0,7.7,0.0,32.0,0.0,0.0,1675.3332275390626,1,Higo T.,2014
13837,60.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,1396.6100830078126,1,Takeda O.,2014
13838,61.86,0.0,12.17,0.0,0.039,0.0,0.0,0.0,15.47,10.46,0.0,0.0,1616.15,2,Nonaka T.,2013
13839,60.14,0.0,12.03,0.0,0.038,0.0,0.0,0.0,19.08,8.71,0.0,0.0,1592.15,2,Nonaka T.,2013
13840,59.41,0.0,12.45,0.0,0.038,0.0,0.0,0.0,18.26,9.84,0.0,0.0,1593.15,2,Nonaka T.,2013
13841,62.07,0.0,11.32,0.0,0.038,0.0,0.098,0.0,19.44,7.04,0.0,0.0,1622.15,2,Nonaka T.,2013
13842,60.06,0.0,13.36,0.0,0.039,0.0,0.0,0.0,15.44,11.1,0.0,0.0,1608.15,2,Nonaka T.,2013
13843,57.93,0.0,11.98,0.0,0.038,0.0,0.0,0.0,18.18,11.87,0.0,0.0,1564.15,2,Nonaka T.,2013
13844,61.59,0.0,12.72,0.0,0.0,0.0,0.0,0.0,18.45,7.23,0.0,0.0,1619.15,2,Nonaka T.,2011
13845,61.03,0.0,12.01,0.0,0.0,0.0,0.098,0.0,19.8,7.06,0.0,0.0,1604.15,2,Nonaka T.,2011
13846,61.29,0.0,12.06,0.0,0.0,0.0,0.099,0.0,18.37,8.18,0.0,0.0,1611.15,2,Nonaka T.,2011
13847,61.76,0.0,12.17,0.0,0.039,0.0,0.1,0.0,15.47,10.46,0.0,0.0,1616.15,2,Nonaka T.,2011
13848,59.11,0.0,12.05,0.0,0.038,0.0,0.099,0.0,18.35,10.36,0.0,0.0,1575.15,2,Nonaka T.,2011
13849,58.86,0.0,12.0,0.0,0.038,0.0,0.098,0.0,19.78,9.23,0.0,0.0,1574.15,2,Nonaka T.,2011
13850,59.61,0.0,12.03,0.0,0.038,0.0,0.0,0.0,19.07,9.25,0.0,0.0,1584.15,2,Nonaka T.,2011
13851,60.17,0.0,12.06,0.0,0.038,0.0,0.099,0.0,18.36,9.27,0.0,0.0,1595.15,2,Nonaka T.,2011
13852,59.5,0.0,12.71,0.0,0.038,0.0,0.0,0.0,18.44,9.31,0.0,0.0,1587.15,2,Nonaka T.,2011
13853,59.13,0.0,12.35,0.0,0.038,0.0,0.099,0.0,19.12,9.27,0.0,0.0,1581.15,2,Nonaka T.,2011
13854,60.1,0.0,12.03,0.0,0.0,0.0,0.098,0.0,19.07,8.7,0.0,0.0,1592.15,2,Nonaka T.,2011
13855,59.91,0.0,12.01,0.0,0.038,0.0,0.098,0.0,19.8,8.15,0.0,0.0,1590.15,2,Nonaka T.,2011
13856,63.73,0.0,12.74,0.0,0.0,0.0,0.0,0.0,18.48,5.05,0.0,0.0,1654.15,2,Nonaka T.,2011
13857,62.66,0.0,12.73,0.0,0.0,0.0,0.0,0.0,18.47,6.14,0.0,0.0,1632.15,2,Nonaka T.,2011
13858,59.35,0.0,12.38,0.0,0.038,0.0,0.0,0.0,18.4,9.83,0.0,0.0,1588.15,2,Nonaka T.,2011
13859,59.91,0.0,12.41,0.0,0.038,0.0,0.099,0.0,17.68,9.86,0.0,0.0,1594.15,2,Nonaka T.,2011
13860,59.66,0.0,12.36,0.0,0.038,0.0,0.099,0.0,19.12,8.73,0.0,0.0,1589.15,2,Nonaka T.,2011
13861,61.96,0.0,10.64,0.0,0.038,0.0,0.097,0.0,22.46,4.81,0.0,0.0,1610.15,2,Nonaka T.,2011
13862,60.13,0.0,10.67,0.0,0.038,0.0,0.097,0.0,21.03,8.04,0.0,0.0,1583.15,2,Nonaka T.,2011
13863,60.1,0.0,10.65,0.0,0.038,0.0,0.0,0.0,21.73,7.49,0.0,0.0,1576.15,2,Nonaka T.,2011
13864,68.72,0.0,15.54,0.0,0.12,0.0,0.0,0.0,15.63,0.0,0.0,0.0,1743.15,2,Nonaka T.,2011
13865,61.74,0.0,15.05,0.0,0.0,0.0,0.0,0.0,9.52,13.69,0.0,0.0,1646.15,2,Nonaka T.,2011
13866,53.92,0.0,8.71,0.0,0.037,0.0,0.095,0.0,22.03,15.2,0.0,0.0,1473.15,2,Nonaka T.,2011
13867,59.09,0.0,8.73,0.0,0.0,0.0,0.095,0.0,22.09,9.99,0.0,0.0,1552.15,2,Nonaka T.,2011
13868,65.57,0.0,8.95,0.0,0.0,0.0,0.0,0.0,15.14,10.34,0.0,0.0,1659.15,2,Nonaka T.,2011
13869,61.62,0.0,9.11,0.0,0.0,0.0,0.0,0.0,7.78,21.49,0.0,0.0,1605.15,2,Nonaka T.,2011
13870,48.98,0.0,11.58,0.0,0.0,0.0,0.095,0.0,29.29,10.06,0.0,0.0,1411.15,2,Nonaka T.,2011
13871,59.1,0.0,15.86,0.0,0.0,0.0,0.1,0.0,8.15,16.78,0.0,0.0,1611.15,2,Nonaka T.,2011
13872,51.34,0.0,15.13,0.0,0.0,0.0,0.0,0.0,23.02,10.52,0.0,0.0,1480.15,2,Nonaka T.,2011
13873,59.87,0.0,10.63,0.0,0.037,0.0,0.0,0.0,22.42,7.04,0.0,0.0,1578.15,2,Nonaka T.,2011
13874,49.52,0.0,17.02,0.0,0.0,0.0,0.0,0.0,24.61,8.84,0.0,0.0,1469.15,2,Nonaka T.,2011
13875,60.97,0.0,22.62,0.0,0.0,0.0,0.0,0.0,6.73,9.68,0.0,0.0,1678.15,2,Nonaka T.,2011
13876,71.35,0.0,13.18,0.0,0.0,0.0,0.0,0.0,6.35,9.13,0.0,0.0,1774.15,2,Nonaka T.,2011
13877,58.67,0.0,15.09,0.0,0.0,0.0,0.0,0.0,7.95,18.29,0.0,0.0,1603.15,2,Nonaka T.,2011
13878,64.19,0.0,11.18,0.0,0.077,0.0,0.7,0.0,14.52,9.34,0.0,0.0,1639.15,2,Nonaka T.,2011
13879,64.6,0.0,12.08,0.0,0.077,0.0,0.7,0.0,17.27,5.27,0.0,0.0,1652.15,2,Nonaka T.,2011
13880,63.83,0.0,10.44,0.0,0.077,0.0,0.7,0.0,12.22,12.73,0.0,0.0,1621.15,2,Nonaka T.,2011
13881,66.47,0.0,9.04,0.0,0.0,0.0,0.0,0.0,9.15,15.34,0.0,0.0,1649.15,2,Nonaka T.,2011
13882,65.68,0.0,12.1,0.0,0.0,0.0,0.99,0.0,16.83,4.4,0.0,0.0,1671.15,2,Nonaka T.,2011
13883,61.0,0.0,15.5,0.0,0.0,0.0,16.5,0.0,0.0,0.0,7.0,0.0,1834.325048828125,2,Pesansky J.D.,2015
13884,61.0,0.0,15.5,0.0,0.0,0.0,16.5,0.0,0.0,0.0,7.0,0.0,1642.690283203125,3,Pesansky J.D.,2015
13885,61.0,0.0,15.5,0.0,0.0,0.0,16.5,0.0,0.0,0.0,7.0,0.0,1494.1738037109376,4,Pesansky J.D.,2015
13886,61.0,0.0,15.5,0.0,0.0,0.0,16.5,0.0,0.0,0.0,7.0,0.0,1375.694677734375,5,Pesansky J.D.,2015
13887,61.0,0.0,15.5,0.0,0.0,0.0,16.5,0.0,0.0,0.0,7.0,0.0,1278.9772705078124,6,Pesansky J.D.,2015
13888,61.0,0.0,15.5,0.0,0.0,0.0,16.5,0.0,0.0,0.0,7.0,0.0,1198.530126953125,7,Pesansky J.D.,2015
13889,61.0,0.0,15.5,0.0,0.0,0.0,16.5,0.0,0.0,0.0,7.0,0.0,1130.5663208007813,8,Pesansky J.D.,2015
13890,61.0,0.0,15.5,0.0,0.0,0.0,16.5,0.0,0.0,0.0,7.0,0.0,1072.3893188476563,9,Pesansky J.D.,2015
13891,59.0,0.0,16.5,0.0,0.0,0.0,17.5,0.0,0.0,0.0,7.0,0.0,1817.2416748046876,2,Pesansky J.D.,2015
13892,59.0,0.0,16.5,0.0,0.0,0.0,17.5,0.0,0.0,0.0,7.0,0.0,1631.01181640625,3,Pesansky J.D.,2015
13893,59.0,0.0,16.5,0.0,0.0,0.0,17.5,0.0,0.0,0.0,7.0,0.0,1484.9577392578126,4,Pesansky J.D.,2015
13894,59.0,0.0,16.5,0.0,0.0,0.0,17.5,0.0,0.0,0.0,7.0,0.0,1367.3442138671876,5,Pesansky J.D.,2015
13895,59.0,0.0,16.5,0.0,0.0,0.0,17.5,0.0,0.0,0.0,7.0,0.0,1270.6013549804688,6,Pesansky J.D.,2015
13896,59.0,0.0,16.5,0.0,0.0,0.0,17.5,0.0,0.0,0.0,7.0,0.0,1189.6263793945313,7,Pesansky J.D.,2015
13897,59.0,0.0,16.5,0.0,0.0,0.0,17.5,0.0,0.0,0.0,7.0,0.0,1120.8549560546876,8,Pesansky J.D.,2015
13898,59.0,0.0,16.5,0.0,0.0,0.0,17.5,0.0,0.0,0.0,7.0,0.0,1061.7215942382813,9,Pesansky J.D.,2015
13899,59.0,0.0,16.5,0.0,0.0,0.0,17.5,0.0,0.0,0.0,7.0,0.0,1010.332861328125,10,Pesansky J.D.,2015
13900,57.0,0.0,17.5,0.0,0.0,0.0,18.5,0.0,0.0,0.0,7.0,0.0,1794.5951904296876,2,Pesansky J.D.,2015
13901,57.0,0.0,17.5,0.0,0.0,0.0,18.5,0.0,0.0,0.0,7.0,0.0,1613.6818603515626,3,Pesansky J.D.,2015
13902,57.0,0.0,17.5,0.0,0.0,0.0,18.5,0.0,0.0,0.0,7.0,0.0,1473.730810546875,4,Pesansky J.D.,2015
13903,57.0,0.0,17.5,0.0,0.0,0.0,18.5,0.0,0.0,0.0,7.0,0.0,1362.2446044921876,5,Pesansky J.D.,2015
13904,57.0,0.0,17.5,0.0,0.0,0.0,18.5,0.0,0.0,0.0,7.0,0.0,1271.3407958984376,6,Pesansky J.D.,2015
13905,57.0,0.0,17.5,0.0,0.0,0.0,18.5,0.0,0.0,0.0,7.0,0.0,1195.8011840820313,7,Pesansky J.D.,2015
13906,57.0,0.0,17.5,0.0,0.0,0.0,18.5,0.0,0.0,0.0,7.0,0.0,1132.0340942382813,8,Pesansky J.D.,2015
13907,57.0,0.0,17.5,0.0,0.0,0.0,18.5,0.0,0.0,0.0,7.0,0.0,1077.48642578125,9,Pesansky J.D.,2015
13908,57.0,0.0,17.5,0.0,0.0,0.0,18.5,0.0,0.0,0.0,7.0,0.0,1030.2935546875,10,Pesansky J.D.,2015
13909,62.0,0.0,15.5,0.0,0.0,0.0,16.5,0.0,0.0,0.0,6.0,0.0,1853.0661376953126,2,Pesansky J.D.,2015
13910,62.0,0.0,15.5,0.0,0.0,0.0,16.5,0.0,0.0,0.0,6.0,0.0,1661.5087646484376,3,Pesansky J.D.,2015
13911,62.0,0.0,15.5,0.0,0.0,0.0,16.5,0.0,0.0,0.0,6.0,0.0,1514.2690185546876,4,Pesansky J.D.,2015
13912,62.0,0.0,15.5,0.0,0.0,0.0,16.5,0.0,0.0,0.0,6.0,0.0,1397.5617431640626,5,Pesansky J.D.,2015
13913,62.0,0.0,15.5,0.0,0.0,0.0,16.5,0.0,0.0,0.0,6.0,0.0,1302.782080078125,6,Pesansky J.D.,2015
13914,62.0,0.0,15.5,0.0,0.0,0.0,16.5,0.0,0.0,0.0,6.0,0.0,1224.2809204101563,7,Pesansky J.D.,2015
13915,62.0,0.0,15.5,0.0,0.0,0.0,16.5,0.0,0.0,0.0,6.0,0.0,1158.1962036132813,8,Pesansky J.D.,2015
13916,62.0,0.0,15.5,0.0,0.0,0.0,16.5,0.0,0.0,0.0,6.0,0.0,1101.7978881835938,9,Pesansky J.D.,2015
13917,62.0,0.0,15.5,0.0,0.0,0.0,16.5,0.0,0.0,0.0,6.0,0.0,1053.1017822265626,10,Pesansky J.D.,2015
13918,60.0,0.0,16.5,0.0,0.0,0.0,17.5,0.0,0.0,0.0,6.0,0.0,1830.0187744140626,2,Pesansky J.D.,2015
13919,60.0,0.0,16.5,0.0,0.0,0.0,17.5,0.0,0.0,0.0,6.0,0.0,1645.2018798828126,3,Pesansky J.D.,2015
13920,60.0,0.0,16.5,0.0,0.0,0.0,17.5,0.0,0.0,0.0,6.0,0.0,1500.647802734375,4,Pesansky J.D.,2015
13921,60.0,0.0,16.5,0.0,0.0,0.0,17.5,0.0,0.0,0.0,6.0,0.0,1384.4919189453126,5,Pesansky J.D.,2015
13922,60.0,0.0,16.5,0.0,0.0,0.0,17.5,0.0,0.0,0.0,6.0,0.0,1289.1142333984376,6,Pesansky J.D.,2015
13923,60.0,0.0,16.5,0.0,0.0,0.0,17.5,0.0,0.0,0.0,6.0,0.0,1209.397314453125,7,Pesansky J.D.,2015
13924,60.0,0.0,16.5,0.0,0.0,0.0,17.5,0.0,0.0,0.0,6.0,0.0,1141.7765258789063,8,Pesansky J.D.,2015
13925,60.0,0.0,16.5,0.0,0.0,0.0,17.5,0.0,0.0,0.0,6.0,0.0,1083.6929077148438,9,Pesansky J.D.,2015
13926,58.0,0.0,17.5,0.0,0.0,0.0,18.5,0.0,0.0,0.0,6.0,0.0,1808.3661865234376,2,Pesansky J.D.,2015
13927,58.0,0.0,17.5,0.0,0.0,0.0,18.5,0.0,0.0,0.0,6.0,0.0,1627.5270751953126,3,Pesansky J.D.,2015
13928,58.0,0.0,17.5,0.0,0.0,0.0,18.5,0.0,0.0,0.0,6.0,0.0,1488.81943359375,4,Pesansky J.D.,2015
13929,58.0,0.0,17.5,0.0,0.0,0.0,18.5,0.0,0.0,0.0,6.0,0.0,1379.0561279296876,5,Pesansky J.D.,2015
13930,58.0,0.0,17.5,0.0,0.0,0.0,18.5,0.0,0.0,0.0,6.0,0.0,1290.0331787109376,6,Pesansky J.D.,2015
13931,58.0,0.0,17.5,0.0,0.0,0.0,18.5,0.0,0.0,0.0,6.0,0.0,1216.3795532226563,7,Pesansky J.D.,2015
13932,58.0,0.0,17.5,0.0,0.0,0.0,18.5,0.0,0.0,0.0,6.0,0.0,1154.4314331054688,8,Pesansky J.D.,2015
13933,58.0,0.0,17.5,0.0,0.0,0.0,18.5,0.0,0.0,0.0,6.0,0.0,1101.6036743164063,9,Pesansky J.D.,2015
13934,58.0,0.0,17.5,0.0,0.0,0.0,18.5,0.0,0.0,0.0,6.0,0.0,1056.020361328125,10,Pesansky J.D.,2015
13935,60.0,0.0,16.0,0.0,0.0,0.0,16.0,0.0,3.0,0.0,5.0,0.0,1781.2826904296876,2,Pesansky J.D.,2015
13936,60.0,0.0,16.0,0.0,0.0,0.0,16.0,0.0,3.0,0.0,5.0,0.0,1600.773046875,3,Pesansky J.D.,2015
13937,60.0,0.0,16.0,0.0,0.0,0.0,16.0,0.0,3.0,0.0,5.0,0.0,1460.1027587890626,4,Pesansky J.D.,2015
13938,60.0,0.0,16.0,0.0,0.0,0.0,16.0,0.0,3.0,0.0,5.0,0.0,1347.393408203125,5,Pesansky J.D.,2015
13939,60.0,0.0,16.0,0.0,0.0,0.0,16.0,0.0,3.0,0.0,5.0,0.0,1255.062109375,6,Pesansky J.D.,2015
13940,60.0,0.0,16.0,0.0,0.0,0.0,16.0,0.0,2.0,0.0,6.0,0.0,1806.685400390625,2,Pesansky J.D.,2015
13941,60.0,0.0,16.0,0.0,0.0,0.0,16.0,0.0,2.0,0.0,6.0,0.0,1623.349951171875,3,Pesansky J.D.,2015
13942,60.0,0.0,16.0,0.0,0.0,0.0,16.0,0.0,2.0,0.0,6.0,0.0,1479.725927734375,4,Pesansky J.D.,2015
13943,60.0,0.0,16.0,0.0,0.0,0.0,16.0,0.0,1.0,0.0,7.0,0.0,1821.655859375,2,Pesansky J.D.,2015
13944,60.0,0.0,16.0,0.0,0.0,0.0,16.0,0.0,1.0,0.0,7.0,0.0,1635.7887939453126,3,Pesansky J.D.,2015
13945,60.0,0.0,16.0,0.0,0.0,0.0,16.0,0.0,1.0,0.0,7.0,0.0,1491.6769775390626,4,Pesansky J.D.,2015
13946,62.0,0.0,15.0,0.0,0.0,0.0,15.0,0.0,3.0,0.0,5.0,0.0,1787.7385009765626,2,Pesansky J.D.,2015
13947,62.0,0.0,15.0,0.0,0.0,0.0,15.0,0.0,3.0,0.0,5.0,0.0,1606.1156982421876,3,Pesansky J.D.,2015
13948,62.0,0.0,15.0,0.0,0.0,0.0,15.0,0.0,3.0,0.0,5.0,0.0,1465.0341552734376,4,Pesansky J.D.,2015
13949,56.86,0.0,16.52,0.0,0.0,0.0,16.52,0.0,3.6,0.0,6.51,0.0,1754.5551513671876,2,Pesansky J.D.,2015
13950,56.86,0.0,16.52,0.0,0.0,0.0,16.52,0.0,3.6,0.0,6.51,0.0,1576.1718505859376,3,Pesansky J.D.,2015
13951,56.86,0.0,16.52,0.0,0.0,0.0,16.52,0.0,3.6,0.0,6.51,0.0,1438.482763671875,4,Pesansky J.D.,2015
13952,56.9,0.0,16.8,0.0,0.0,0.0,16.8,0.0,3.1,0.0,6.4,0.0,1760.88388671875,2,Pesansky J.D.,2015
13953,56.9,0.0,16.8,0.0,0.0,0.0,16.8,0.0,3.1,0.0,6.4,0.0,1584.2824462890626,3,Pesansky J.D.,2015
13954,56.9,0.0,16.8,0.0,0.0,0.0,16.8,0.0,3.1,0.0,6.4,0.0,1448.18271484375,4,Pesansky J.D.,2015
13955,71.23,0.0,9.93,0.0,0.0,0.0,15.37,0.0,3.04,0.0,0.42,0.0,1787.1015380859376,2,Gross T.M.,2015
13956,69.71,0.0,10.74,0.0,0.0,0.0,15.41,0.0,3.1,0.0,1.05,0.0,1787.585302734375,2,Gross T.M.,2015
13957,69.71,0.0,10.74,0.0,0.0,0.0,15.41,0.0,3.1,0.0,1.05,0.0,1565.73447265625,3,Gross T.M.,2015
13958,69.18,0.0,11.0,0.0,0.0,0.0,15.46,0.0,3.08,0.0,1.28,0.0,1799.195654296875,2,Gross T.M.,2015
13959,69.18,0.0,11.0,0.0,0.0,0.0,15.46,0.0,3.08,0.0,1.28,0.0,1583.6421875,3,Gross T.M.,2015
13960,74.0,0.0,11.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,1954.414404296875,2,Gross T.M.,2015
13961,74.0,0.0,11.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,1705.7592529296876,3,Gross T.M.,2015
13962,74.0,0.0,8.0,0.0,0.0,0.0,15.0,0.0,3.0,0.0,0.0,0.0,1803.4418701171876,2,Gross T.M.,2015
13963,74.0,0.0,8.0,0.0,0.0,0.0,15.0,0.0,3.0,0.0,0.0,0.0,1573.0279296875,3,Gross T.M.,2015
13964,74.0,0.0,8.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,3.0,0.0,1842.600927734375,2,Gross T.M.,2015
13965,74.0,0.0,8.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,3.0,0.0,1584.6689208984376,3,Gross T.M.,2015
13966,74.0,0.0,7.0,0.0,0.0,0.0,15.0,0.0,2.0,0.0,2.0,0.0,1781.0605224609376,2,Gross T.M.,2015
13967,78.0,0.0,8.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,1872.04990234375,2,Gross T.M.,2015
13968,78.0,0.0,8.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,1606.8735107421876,3,Gross T.M.,2015
13969,72.31,0.0,9.38,0.0,0.0,0.0,15.42,0.0,2.89,0.0,0.0,0.0,1765.0724853515626,2,Gross T.M.,2015
13970,66.2,0.0,9.2,0.0,0.0,0.0,14.3,0.4,9.9,0.0,0.0,0.0,1678.861669921875,2,Ding Jack Yuan-,2015
13971,66.2,0.0,9.2,0.0,0.0,0.0,14.3,0.4,9.9,0.0,0.0,0.0,1478.14951171875,3,Ding Jack Yuan-,2015
13972,66.2,0.0,10.8,0.0,0.0,0.0,14.3,0.4,8.3,0.0,0.0,0.0,1748.2511962890626,2,Ding Jack Yuan-,2015
13973,66.2,0.0,10.8,0.0,0.0,0.0,14.3,0.4,8.3,0.0,0.0,0.0,1537.1503662109376,3,Ding Jack Yuan-,2015
13974,67.8,0.0,9.2,0.0,0.0,0.0,14.3,0.4,8.3,0.0,0.0,0.0,1738.2922119140626,2,Ding Jack Yuan-,2015
13975,67.8,0.0,9.2,0.0,0.0,0.0,14.3,0.4,8.3,0.0,0.0,0.0,1530.15,3,Ding Jack Yuan-,2015
13976,68.5,0.0,7.2,0.0,0.0,0.0,14.1,0.0,10.2,0.0,0.0,0.0,1681.323583984375,2,Ding Jack Yuan-,2015
13977,68.5,0.0,7.2,0.0,0.0,0.0,14.1,0.0,10.2,0.0,0.0,0.0,1477.15,3,Ding Jack Yuan-,2015
13978,70.5,0.0,5.2,0.0,0.0,0.0,14.1,0.0,10.2,0.0,0.0,0.0,1672.4797119140626,2,Ding Jack Yuan-,2015
